customer.id;order.date;order.id;order.line;product.id;quantity;bikes.category;bikes.material;bikes.model;bikes.price;bikes.subcategory
8;41885;1416;11;76;1;Mountain;Aluminum;Beast of the East 1;2770; Trail
8;41885;1416;12;79;1;Mountain;Aluminum;Bad Habit 1;3200; Trail
8;41885;1416;13;97;1;Mountain;Aluminum;Catalyst 4;415; Sport
8;41885;1416;14;93;4;Mountain;Aluminum;Trail 5;815; Sport
8;41886;1417;1;41;1;Road;Carbon;Slice Ultegra;2700; Triathalon
8;41886;1417;2;71;2;Mountain;Aluminum;F-Si 1;2340; Cross Country Race
8;41886;1417;3;95;1;Mountain;Aluminum;Catalyst 2;585; Sport
8;41886;1417;4;94;4;Mountain;Aluminum;Catalyst 1;705; Sport
8;41886;1417;5;77;1;Mountain;Aluminum;Beast of the East 2;2130; Trail
8;41886;1417;6;53;1;Mountain;Carbon;Trigger Carbon 3;3730; Over Mountain
8;41886;1417;7;96;1;Mountain;Aluminum;Catalyst 3;480; Sport
8;41886;1417;8;64;2;Mountain;Carbon;Scalpel 29 Carbon 3;4260; Cross Country Race
8;41886;1417;9;84;1;Mountain;Carbon;Habit Carbon SE;4480; Trail
8;41886;1417;10;51;1;Mountain;Carbon;Trigger Carbon 1;8200; Over Mountain
8;41886;1417;11;70;1;Mountain;Carbon;F-Si Carbon 4;2880; Cross Country Race
8;41886;1417;12;82;1;Mountain;Carbon;Habit Carbon 1;7460; Trail
8;41886;1417;13;32;1;Road;Carbon;Syapse Carbon Tiagra;1840; Endurance Road
8;41886;1417;14;78;1;Mountain;Aluminum;Beast of the East 3;1620; Trail
8;41886;1417;15;46;1;Road;Carbon;SuperX Rival CX1;1750; Cyclocross
8;41886;1417;16;28;1;Road;Carbon;Synapse Carbon Ultegra 3;3200; Endurance Road
8;41886;1417;17;65;1;Mountain;Aluminum;Scalpel 29 4;3200; Cross Country Race
8;41886;1417;18;93;1;Mountain;Aluminum;Trail 5;815; Sport
8;41886;1417;19;86;1;Mountain;Aluminum;Habit 4;2880; Trail
8;41886;1417;20;85;1;Mountain;Carbon;Habit Carbon 3;3730; Trail
8;41891;1421;1;13;1;Road;Aluminum;CAAD12 Red;3200; Elite Road
8;41891;1421;2;21;1;Road;Aluminum;CAAD8 Claris;815; Elite Road
8;41891;1421;3;39;1;Road;Carbon;Slice Hi-Mod Dura Ace D12;4500; Triathalon
8;41891;1421;4;72;1;Mountain;Aluminum;F-Si 2;2060; Cross Country Race
8;41891;1421;5;76;1;Mountain;Aluminum;Beast of the East 1;2770; Trail
8;41894;1429;1;37;1;Road;Aluminum;Synapse Claris;870; Endurance Road
8;41894;1429;2;80;1;Mountain;Aluminum;Bad Habit 2;2660; Trail
8;41928;1468;1;77;1;Mountain;Aluminum;Beast of the East 2;2130; Trail
8;41928;1468;2;94;1;Mountain;Aluminum;Catalyst 1;705; Sport
8;41960;1490;1;78;1;Mountain;Aluminum;Beast of the East 3;1620; Trail
8;41960;1490;2;92;2;Mountain;Aluminum;Trail 4;980; Sport
8;41960;1490;3;72;1;Mountain;Aluminum;F-Si 2;2060; Cross Country Race
8;41960;1490;4;8;1;Road;Carbon;Supersix Evo Ultegra 4;2660; Elite Road
8;41960;1490;5;28;2;Road;Carbon;Synapse Carbon Ultegra 3;3200; Endurance Road
8;41960;1490;6;45;3;Road;Carbon;SuperX 105;1960; Cyclocross
8;41960;1490;7;17;1;Road;Aluminum;CAAD12 105;1680; Elite Road
8;41960;1490;8;60;1;Mountain;Carbon;Scalpel-Si Carbon 4;4260; Cross Country Race
8;41960;1490;9;66;1;Mountain;Carbon;F-Si Black Inc.;11190; Cross Country Race
8;41960;1490;10;74;1;Mountain;Aluminum;Fat CAAD1;3730; Fat Bike
8;41969;1495;1;96;1;Mountain;Aluminum;Catalyst 3;480; Sport
8;41969;1495;2;91;1;Mountain;Aluminum;Trail 3;1080; Sport
8;41974;1497;1;89;1;Mountain;Aluminum;Trail 1;1520; Sport
8;41974;1497;2;95;3;Mountain;Aluminum;Catalyst 2;585; Sport
8;42024;1525;1;70;4;Mountain;Carbon;F-Si Carbon 4;2880; Cross Country Race
8;42024;1525;2;8;2;Road;Carbon;Supersix Evo Ultegra 4;2660; Elite Road
8;42024;1525;3;53;1;Mountain;Carbon;Trigger Carbon 3;3730; Over Mountain
8;42024;1525;4;88;2;Mountain;Aluminum;Habit 6;1950; Trail
8;42024;1525;5;32;1;Road;Carbon;Syapse Carbon Tiagra;1840; Endurance Road
8;42024;1525;6;63;2;Mountain;Carbon;Scalpel 29 Carbon 2;5330; Cross Country Race
8;42024;1525;7;96;2;Mountain;Aluminum;Catalyst 3;480; Sport
8;42024;1525;8;58;1;Mountain;Carbon;Scalpel-Si Carbon 2;6390; Cross Country Race
8;42024;1525;9;69;1;Mountain;Carbon;F-Si Carbon 2;4800; Cross Country Race
8;42024;1525;10;77;1;Mountain;Aluminum;Beast of the East 2;2130; Trail
8;42024;1525;11;97;1;Mountain;Aluminum;Catalyst 4;415; Sport
8;42024;1525;12;66;1;Mountain;Carbon;F-Si Black Inc.;11190; Cross Country Race
8;42024;1525;13;61;1;Mountain;Aluminum;Scalpel-Si 5;3200; Cross Country Race
8;42024;1525;14;25;1;Road;Carbon;Synapse Hi-Mod Disc Ultegra;5330; Endurance Road
8;42024;1525;15;45;2;Road;Carbon;SuperX 105;1960; Cyclocross
8;42024;1525;16;20;1;Road;Aluminum;CAAD8 Sora;1030; Elite Road
8;42024;1525;17;17;1;Road;Aluminum;CAAD12 105;1680; Elite Road
8;42024;1525;18;95;1;Mountain;Aluminum;Catalyst 2;585; Sport
8;42024;1525;19;94;1;Mountain;Aluminum;Catalyst 1;705; Sport
8;42024;1525;20;86;1;Mountain;Aluminum;Habit 4;2880; Trail
8;42024;1525;21;16;1;Road;Aluminum;CAAD12 Disc 105;1950; Elite Road
8;42024;1525;22;78;1;Mountain;Aluminum;Beast of the East 3;1620; Trail
8;42024;1525;23;14;1;Road;Aluminum;CAAD Disc Ultegra;2660; Elite Road
8;42024;1525;24;56;3;Mountain;Carbon;Scalpel-Si Race;9060; Cross Country Race
8;42024;1525;25;64;1;Mountain;Carbon;Scalpel 29 Carbon 3;4260; Cross Country Race
8;42024;1525;26;40;1;Road;Carbon;Slice Ultegra D12;3200; Triathalon
8;42024;1525;27;51;1;Mountain;Carbon;Trigger Carbon 1;8200; Over Mountain
8;42024;1525;28;15;1;Road;Aluminum;CAAD12 Ultegra;2240; Elite Road
8;42044;1540;1;92;1;Mountain;Aluminum;Trail 4;980; Sport
8;42053;1557;1;70;1;Mountain;Carbon;F-Si Carbon 4;2880; Cross Country Race
8;42053;1557;2;40;1;Road;Carbon;Slice Ultegra D12;3200; Triathalon
8;42053;1557;3;57;1;Mountain;Carbon;Scalpel-Si Hi-Mod 1;7460; Cross Country Race
8;42053;1557;4;15;1;Road;Aluminum;CAAD12 Ultegra;2240; Elite Road
8;42054;1562;1;44;3;Road;Carbon;SuperX Ultegra;2450; Cyclocross
8;42054;1562;2;40;2;Road;Carbon;Slice Ultegra D12;3200; Triathalon
8;42054;1562;3;81;2;Mountain;Carbon;Habit Hi-Mod Black Inc.;12250; Trail
8;42054;1562;4;30;1;Road;Carbon;Synapse Carbon Disc 105;2660; Endurance Road
8;42054;1562;5;55;1;Mountain;Carbon;Scalpel-Si Black Inc.;12790; Cross Country Race
8;42054;1562;6;76;2;Mountain;Aluminum;Beast of the East 1;2770; Trail
8;42054;1562;7;33;1;Road;Aluminum;Synapse Disc Adventure;2130; Endurance Road
8;42054;1562;8;77;1;Mountain;Aluminum;Beast of the East 2;2130; Trail
8;42054;1562;9;80;1;Mountain;Aluminum;Bad Habit 2;2660; Trail
8;42060;1572;1;72;1;Mountain;Aluminum;F-Si 2;2060; Cross Country Race
8;42060;1572;2;93;1;Mountain;Aluminum;Trail 5;815; Sport
8;42060;1572;3;82;2;Mountain;Carbon;Habit Carbon 1;7460; Trail
8;42060;1572;4;70;1;Mountain;Carbon;F-Si Carbon 4;2880; Cross Country Race
8;42060;1572;5;36;2;Road;Aluminum;Synapse Sora;1030; Endurance Road
8;42060;1572;6;66;1;Mountain;Carbon;F-Si Black Inc.;11190; Cross Country Race
8;42060;1572;7;91;1;Mountain;Aluminum;Trail 3;1080; Sport
8;42060;1572;8;75;1;Mountain;Aluminum;Fat CAAD2;2130; Fat Bike
8;42060;1572;9;37;1;Road;Aluminum;Synapse Claris;870; Endurance Road
8;42060;1572;10;89;4;Mountain;Aluminum;Trail 1;1520; Sport
8;42060;1572;11;53;1;Mountain;Carbon;Trigger Carbon 3;3730; Over Mountain
8;42060;1572;12;62;1;Mountain;Carbon;Scalpel 29 Carbon Race;6390; Cross Country Race
8;42060;1572;13;84;3;Mountain;Carbon;Habit Carbon SE;4480; Trail
8;42060;1572;14;63;2;Mountain;Carbon;Scalpel 29 Carbon 2;5330; Cross Country Race
8;42060;1572;15;65;1;Mountain;Aluminum;Scalpel 29 4;3200; Cross Country Race
8;42060;1572;16;8;1;Road;Carbon;Supersix Evo Ultegra 4;2660; Elite Road
8;42060;1572;17;47;1;Mountain;Carbon;Jekyll Carbon 1;7990; Over Mountain
8;42066;1581;1;86;1;Mountain;Aluminum;Habit 4;2880; Trail
8;42066;1581;2;90;2;Mountain;Aluminum;Trail 2;1350; Sport
8;42066;1581;3;44;1;Road;Carbon;SuperX Ultegra;2450; Cyclocross
8;42066;1581;4;72;1;Mountain;Aluminum;F-Si 2;2060; Cross Country Race
8;42066;1581;5;62;10;Mountain;Carbon;Scalpel 29 Carbon Race;6390; Cross Country Race
8;42066;1581;6;97;1;Mountain;Aluminum;Catalyst 4;415; Sport
8;42066;1581;7;6;1;Road;Carbon;Supersix Evo Red;3940; Elite Road
8;42066;1581;8;16;1;Road;Aluminum;CAAD12 Disc 105;1950; Elite Road
8;42066;1581;9;92;1;Mountain;Aluminum;Trail 4;980; Sport
8;42066;1581;10;75;1;Mountain;Aluminum;Fat CAAD2;2130; Fat Bike
8;42066;1581;11;91;1;Mountain;Aluminum;Trail 3;1080; Sport
8;42068;1588;1;66;1;Mountain;Carbon;F-Si Black Inc.;11190; Cross Country Race
8;42068;1588;2;38;1;Road;Carbon;Slice Hi-Mod Black Inc.;7000; Triathalon
8;42068;1588;3;78;1;Mountain;Aluminum;Beast of the East 3;1620; Trail
8;42068;1588;4;53;1;Mountain;Carbon;Trigger Carbon 3;3730; Over Mountain
8;42068;1588;5;82;1;Mountain;Carbon;Habit Carbon 1;7460; Trail
8;42068;1588;6;96;2;Mountain;Aluminum;Catalyst 3;480; Sport
8;42068;1588;7;89;1;Mountain;Aluminum;Trail 1;1520; Sport
8;42068;1588;8;77;1;Mountain;Aluminum;Beast of the East 2;2130; Trail
8;42068;1588;9;86;1;Mountain;Aluminum;Habit 4;2880; Trail
8;42068;1588;10;91;1;Mountain;Aluminum;Trail 3;1080; Sport
8;42068;1588;11;94;1;Mountain;Aluminum;Catalyst 1;705; Sport
8;42068;1588;12;80;1;Mountain;Aluminum;Bad Habit 2;2660; Trail
8;42068;1588;13;57;1;Mountain;Carbon;Scalpel-Si Hi-Mod 1;7460; Cross Country Race
8;42068;1588;14;68;1;Mountain;Carbon;F-Si Hi-Mod 1;6390; Cross Country Race
8;42068;1588;15;33;1;Road;Aluminum;Synapse Disc Adventure;2130; Endurance Road
8;42068;1588;16;69;1;Mountain;Carbon;F-Si Carbon 2;4800; Cross Country Race
8;42068;1588;17;60;1;Mountain;Carbon;Scalpel-Si Carbon 4;4260; Cross Country Race
8;42068;1588;18;20;1;Road;Aluminum;CAAD8 Sora;1030; Elite Road
8;42083;1610;1;15;1;Road;Aluminum;CAAD12 Ultegra;2240; Elite Road
8;42083;1610;2;97;1;Mountain;Aluminum;Catalyst 4;415; Sport
8;42083;1610;3;9;1;Road;Carbon;Supersix Evo 105;2240; Elite Road
8;42088;1620;1;55;1;Mountain;Carbon;Scalpel-Si Black Inc.;12790; Cross Country Race
8;42089;1623;1;87;1;Mountain;Aluminum;Habit 5;2340; Trail
8;42089;1623;2;79;1;Mountain;Aluminum;Bad Habit 1;3200; Trail
8;42089;1623;3;82;1;Mountain;Carbon;Habit Carbon 1;7460; Trail
8;42089;1623;4;20;2;Road;Aluminum;CAAD8 Sora;1030; Elite Road
8;42089;1623;5;75;2;Mountain;Aluminum;Fat CAAD2;2130; Fat Bike
8;42089;1623;6;90;2;Mountain;Aluminum;Trail 2;1350; Sport
8;42089;1623;7;86;1;Mountain;Aluminum;Habit 4;2880; Trail
8;42089;1623;8;50;1;Mountain;Carbon;Jekyll Carbon 4;3200; Over Mountain
8;42089;1623;9;56;1;Mountain;Carbon;Scalpel-Si Race;9060; Cross Country Race
8;42089;1623;10;94;1;Mountain;Aluminum;Catalyst 1;705; Sport
8;42089;1623;11;61;1;Mountain;Aluminum;Scalpel-Si 5;3200; Cross Country Race
8;42089;1623;12;72;1;Mountain;Aluminum;F-Si 2;2060; Cross Country Race
8;42089;1623;13;62;1;Mountain;Carbon;Scalpel 29 Carbon Race;6390; Cross Country Race
8;42089;1623;14;70;1;Mountain;Carbon;F-Si Carbon 4;2880; Cross Country Race
8;42089;1623;15;63;1;Mountain;Carbon;Scalpel 29 Carbon 2;5330; Cross Country Race
8;42089;1623;16;88;1;Mountain;Aluminum;Habit 6;1950; Trail
8;42089;1623;17;97;1;Mountain;Aluminum;Catalyst 4;415; Sport
8;42089;1623;18;58;1;Mountain;Carbon;Scalpel-Si Carbon 2;6390; Cross Country Race
8;42089;1623;19;59;1;Mountain;Carbon;Scalpel-Si Carbon 3;5330; Cross Country Race
8;42089;1623;20;64;1;Mountain;Carbon;Scalpel 29 Carbon 3;4260; Cross Country Race
8;42089;1623;21;17;2;Road;Aluminum;CAAD12 105;1680; Elite Road
8;42089;1623;22;18;1;Road;Aluminum;CAAD8 105;1410; Elite Road
8;42094;1627;1;50;1;Mountain;Carbon;Jekyll Carbon 4;3200; Over Mountain
8;42094;1627;2;75;1;Mountain;Aluminum;Fat CAAD2;2130; Fat Bike
8;42094;1627;3;96;1;Mountain;Aluminum;Catalyst 3;480; Sport
8;42094;1627;4;29;1;Road;Carbon;Synapse Carbon Ultegra 4;2660; Endurance Road
8;42094;1627;5;72;3;Mountain;Aluminum;F-Si 2;2060; Cross Country Race
8;42094;1628;1;94;1;Mountain;Aluminum;Catalyst 1;705; Sport
8;42094;1628;2;42;1;Road;Carbon;Slice 105;1950; Triathalon
8;42094;1628;3;21;1;Road;Aluminum;CAAD8 Claris;815; Elite Road
8;42094;1628;4;56;1;Mountain;Carbon;Scalpel-Si Race;9060; Cross Country Race
8;42094;1628;5;90;1;Mountain;Aluminum;Trail 2;1350; Sport
8;42094;1628;6;32;2;Road;Carbon;Syapse Carbon Tiagra;1840; Endurance Road
8;42094;1628;7;67;2;Mountain;Carbon;F-Si Hi-Mod Team;9060; Cross Country Race
8;42094;1628;8;73;1;Mountain;Aluminum;F-Si 3;1840; Cross Country Race
8;42094;1628;9;85;1;Mountain;Carbon;Habit Carbon 3;3730; Trail
8;42094;1628;10;61;1;Mountain;Aluminum;Scalpel-Si 5;3200; Cross Country Race
8;42094;1628;11;75;1;Mountain;Aluminum;Fat CAAD2;2130; Fat Bike
8;42108;1653;1;10;1;Road;Carbon;Supersix Evo Tiagra;1840; Elite Road
8;42108;1653;2;70;1;Mountain;Carbon;F-Si Carbon 4;2880; Cross Country Race
8;42108;1653;3;92;1;Mountain;Aluminum;Trail 4;980; Sport
8;42108;1653;4;57;1;Mountain;Carbon;Scalpel-Si Hi-Mod 1;7460; Cross Country Race
8;42108;1653;5;28;1;Road;Carbon;Synapse Carbon Ultegra 3;3200; Endurance Road
8;42108;1653;6;78;1;Mountain;Aluminum;Beast of the East 3;1620; Trail
8;42108;1653;7;17;1;Road;Aluminum;CAAD12 105;1680; Elite Road
8;42108;1653;8;96;2;Mountain;Aluminum;Catalyst 3;480; Sport
8;42108;1653;9;95;1;Mountain;Aluminum;Catalyst 2;585; Sport
8;42108;1653;10;79;1;Mountain;Aluminum;Bad Habit 1;3200; Trail
8;42108;1653;11;18;1;Road;Aluminum;CAAD8 105;1410; Elite Road
8;42108;1653;12;58;1;Mountain;Carbon;Scalpel-Si Carbon 2;6390; Cross Country Race
8;42108;1653;13;48;1;Mountain;Carbon;Jekyll Carbon 2;6070; Over Mountain
8;42108;1653;14;41;1;Road;Carbon;Slice Ultegra;2700; Triathalon
8;42108;1653;15;65;1;Mountain;Aluminum;Scalpel 29 4;3200; Cross Country Race
8;42108;1653;16;63;1;Mountain;Carbon;Scalpel 29 Carbon 2;5330; Cross Country Race
8;42108;1653;17;87;2;Mountain;Aluminum;Habit 5;2340; Trail
8;42108;1653;18;40;1;Road;Carbon;Slice Ultegra D12;3200; Triathalon
8;42108;1653;19;45;2;Road;Carbon;SuperX 105;1960; Cyclocross
8;42108;1653;20;52;1;Mountain;Carbon;Trigger Carbon 2;5970; Over Mountain
8;42110;1657;1;80;1;Mountain;Aluminum;Bad Habit 2;2660; Trail
8;42111;1663;1;92;1;Mountain;Aluminum;Trail 4;980; Sport
8;42111;1663;2;90;1;Mountain;Aluminum;Trail 2;1350; Sport
8;42111;1663;3;61;1;Mountain;Aluminum;Scalpel-Si 5;3200; Cross Country Race
8;42111;1663;4;86;1;Mountain;Aluminum;Habit 4;2880; Trail
8;42111;1663;5;76;1;Mountain;Aluminum;Beast of the East 1;2770; Trail
8;42111;1663;6;67;2;Mountain;Carbon;F-Si Hi-Mod Team;9060; Cross Country Race
8;42111;1663;7;52;1;Mountain;Carbon;Trigger Carbon 2;5970; Over Mountain
8;42111;1663;8;14;1;Road;Aluminum;CAAD Disc Ultegra;2660; Elite Road
8;42111;1663;9;75;1;Mountain;Aluminum;Fat CAAD2;2130; Fat Bike
8;42111;1663;10;93;1;Mountain;Aluminum;Trail 5;815; Sport
8;42111;1663;11;19;1;Road;Aluminum;CAAD8 Tiagra;1250; Elite Road
8;42114;1665;1;70;1;Mountain;Carbon;F-Si Carbon 4;2880; Cross Country Race
8;42114;1665;2;21;1;Road;Aluminum;CAAD8 Claris;815; Elite Road
8;42114;1665;3;42;1;Road;Carbon;Slice 105;1950; Triathalon
8;42114;1665;4;33;4;Road;Aluminum;Synapse Disc Adventure;2130; Endurance Road
8;42114;1665;5;31;1;Road;Carbon;Synapse Carbon 105;2240; Endurance Road
8;42114;1665;6;77;1;Mountain;Aluminum;Beast of the East 2;2130; Trail
8;42114;1665;7;66;1;Mountain;Carbon;F-Si Black Inc.;11190; Cross Country Race
8;42114;1665;8;69;1;Mountain;Carbon;F-Si Carbon 2;4800; Cross Country Race
8;42114;1665;9;20;1;Road;Aluminum;CAAD8 Sora;1030; Elite Road
8;42114;1665;10;97;1;Mountain;Aluminum;Catalyst 4;415; Sport
8;42114;1665;11;4;2;Road;Carbon;Supersix Evo Hi-Mod Dura Ace 2;5330; Elite Road
8;42114;1665;12;88;1;Mountain;Aluminum;Habit 6;1950; Trail
8;42114;1665;13;62;1;Mountain;Carbon;Scalpel 29 Carbon Race;6390; Cross Country Race
8;42114;1665;14;53;1;Mountain;Carbon;Trigger Carbon 3;3730; Over Mountain
8;42114;1665;15;83;1;Mountain;Carbon;Habit Carbon 2;5330; Trail
8;42114;1665;16;10;1;Road;Carbon;Supersix Evo Tiagra;1840; Elite Road
8;42114;1665;17;52;1;Mountain;Carbon;Trigger Carbon 2;5970; Over Mountain
8;42116;1670;1;54;1;Mountain;Carbon;Trigger Carbon 4;3200; Over Mountain
8;42123;1689;1;95;1;Mountain;Aluminum;Catalyst 2;585; Sport
8;42123;1689;2;49;1;Mountain;Carbon;Jekyll Carbon 3;3840; Over Mountain
8;42123;1689;3;55;1;Mountain;Carbon;Scalpel-Si Black Inc.;12790; Cross Country Race
8;42123;1689;4;33;1;Road;Aluminum;Synapse Disc Adventure;2130; Endurance Road
8;42123;1689;5;72;1;Mountain;Aluminum;F-Si 2;2060; Cross Country Race
8;42123;1689;6;88;3;Mountain;Aluminum;Habit 6;1950; Trail
8;42123;1689;7;61;1;Mountain;Aluminum;Scalpel-Si 5;3200; Cross Country Race
8;42123;1689;8;71;1;Mountain;Aluminum;F-Si 1;2340; Cross Country Race
8;42123;1689;9;40;1;Road;Carbon;Slice Ultegra D12;3200; Triathalon
8;42123;1689;10;92;1;Mountain;Aluminum;Trail 4;980; Sport
8;42123;1689;11;17;1;Road;Aluminum;CAAD12 105;1680; Elite Road
8;42123;1689;12;65;4;Mountain;Aluminum;Scalpel 29 4;3200; Cross Country Race
8;42123;1689;13;37;1;Road;Aluminum;Synapse Claris;870; Endurance Road
8;42123;1689;14;35;3;Road;Aluminum;Synapse Disc Tiagra;1250; Endurance Road
8;42123;1689;15;1;1;Road;Carbon;Supersix Evo Black Inc.;12790; Elite Road
8;42125;1692;1;57;1;Mountain;Carbon;Scalpel-Si Hi-Mod 1;7460; Cross Country Race
8;42125;1692;2;74;1;Mountain;Aluminum;Fat CAAD1;3730; Fat Bike
8;42125;1692;3;49;1;Mountain;Carbon;Jekyll Carbon 3;3840; Over Mountain
8;42125;1692;4;71;1;Mountain;Aluminum;F-Si 1;2340; Cross Country Race
8;42125;1692;5;75;1;Mountain;Aluminum;Fat CAAD2;2130; Fat Bike
8;42125;1692;6;90;1;Mountain;Aluminum;Trail 2;1350; Sport
8;42125;1692;7;31;1;Road;Carbon;Synapse Carbon 105;2240; Endurance Road
8;42125;1692;8;95;1;Mountain;Aluminum;Catalyst 2;585; Sport
8;42125;1692;9;16;1;Road;Aluminum;CAAD12 Disc 105;1950; Elite Road
8;42125;1692;10;18;2;Road;Aluminum;CAAD8 105;1410; Elite Road
8;42125;1692;11;21;1;Road;Aluminum;CAAD8 Claris;815; Elite Road
8;42125;1692;12;72;1;Mountain;Aluminum;F-Si 2;2060; Cross Country Race
8;42125;1692;13;65;1;Mountain;Aluminum;Scalpel 29 4;3200; Cross Country Race
8;42125;1692;14;45;2;Road;Carbon;SuperX 105;1960; Cyclocross
8;42125;1692;15;10;1;Road;Carbon;Supersix Evo Tiagra;1840; Elite Road
8;42125;1692;16;15;1;Road;Aluminum;CAAD12 Ultegra;2240; Elite Road
8;42125;1692;17;8;1;Road;Carbon;Supersix Evo Ultegra 4;2660; Elite Road
8;42125;1692;18;37;1;Road;Aluminum;Synapse Claris;870; Endurance Road
8;42125;1692;19;30;1;Road;Carbon;Synapse Carbon Disc 105;2660; Endurance Road
8;42125;1692;20;13;2;Road;Aluminum;CAAD12 Red;3200; Elite Road
8;42125;1692;21;77;4;Mountain;Aluminum;Beast of the East 2;2130; Trail
8;42125;1692;22;92;2;Mountain;Aluminum;Trail 4;980; Sport
8;42125;1692;23;64;1;Mountain;Carbon;Scalpel 29 Carbon 3;4260; Cross Country Race
8;42125;1692;24;36;1;Road;Aluminum;Synapse Sora;1030; Endurance Road
8;42132;1701;1;88;1;Mountain;Aluminum;Habit 6;1950; Trail
8;42132;1701;2;7;2;Road;Carbon;Supersix Evo Ultegra 3;3200; Elite Road
8;42132;1701;3;95;2;Mountain;Aluminum;Catalyst 2;585; Sport
8;42136;1707;1;29;1;Road;Carbon;Synapse Carbon Ultegra 4;2660; Endurance Road
8;42137;1711;1;45;1;Road;Carbon;SuperX 105;1960; Cyclocross
8;42146;1733;1;70;1;Mountain;Carbon;F-Si Carbon 4;2880; Cross Country Race
8;42146;1733;2;94;1;Mountain;Aluminum;Catalyst 1;705; Sport
8;42146;1733;3;71;1;Mountain;Aluminum;F-Si 1;2340; Cross Country Race
8;42146;1733;4;87;1;Mountain;Aluminum;Habit 5;2340; Trail
8;42146;1733;5;77;1;Mountain;Aluminum;Beast of the East 2;2130; Trail
8;42146;1733;6;46;1;Road;Carbon;SuperX Rival CX1;1750; Cyclocross
8;42146;1733;7;79;1;Mountain;Aluminum;Bad Habit 1;3200; Trail
8;42146;1733;8;28;1;Road;Carbon;Synapse Carbon Ultegra 3;3200; Endurance Road
8;42146;1733;9;64;2;Mountain;Carbon;Scalpel 29 Carbon 3;4260; Cross Country Race
8;42146;1733;10;85;1;Mountain;Carbon;Habit Carbon 3;3730; Trail
8;42146;1733;11;86;4;Mountain;Aluminum;Habit 4;2880; Trail
8;42146;1733;12;37;1;Road;Aluminum;Synapse Claris;870; Endurance Road
8;42146;1733;13;40;2;Road;Carbon;Slice Ultegra D12;3200; Triathalon
8;42146;1733;14;67;1;Mountain;Carbon;F-Si Hi-Mod Team;9060; Cross Country Race
8;42146;1733;15;35;1;Road;Aluminum;Synapse Disc Tiagra;1250; Endurance Road
8;42146;1733;16;90;1;Mountain;Aluminum;Trail 2;1350; Sport
8;42146;1733;17;81;1;Mountain;Carbon;Habit Hi-Mod Black Inc.;12250; Trail
8;42146;1733;18;31;1;Road;Carbon;Synapse Carbon 105;2240; Endurance Road
8;42146;1733;19;12;1;Road;Aluminum;CAAD12 Disc Dura Ace;4260; Elite Road
8;42146;1733;20;54;1;Mountain;Carbon;Trigger Carbon 4;3200; Over Mountain
8;42146;1733;21;41;1;Road;Carbon;Slice Ultegra;2700; Triathalon
8;42146;1733;22;69;1;Mountain;Carbon;F-Si Carbon 2;4800; Cross Country Race
8;42146;1733;23;73;2;Mountain;Aluminum;F-Si 3;1840; Cross Country Race
8;42146;1733;24;95;1;Mountain;Aluminum;Catalyst 2;585; Sport
8;42156;1746;1;80;1;Mountain;Aluminum;Bad Habit 2;2660; Trail
8;42160;1753;1;87;1;Mountain;Aluminum;Habit 5;2340; Trail
8;42160;1753;2;85;1;Mountain;Carbon;Habit Carbon 3;3730; Trail
8;42160;1753;3;13;1;Road;Aluminum;CAAD12 Red;3200; Elite Road
8;42160;1753;4;72;2;Mountain;Aluminum;F-Si 2;2060; Cross Country Race
8;42160;1753;5;69;1;Mountain;Carbon;F-Si Carbon 2;4800; Cross Country Race
8;42160;1753;6;90;1;Mountain;Aluminum;Trail 2;1350; Sport
8;42160;1753;7;55;1;Mountain;Carbon;Scalpel-Si Black Inc.;12790; Cross Country Race
8;42160;1753;8;41;1;Road;Carbon;Slice Ultegra;2700; Triathalon
8;42160;1753;9;79;3;Mountain;Aluminum;Bad Habit 1;3200; Trail
8;42160;1753;10;75;1;Mountain;Aluminum;Fat CAAD2;2130; Fat Bike
8;42160;1753;11;46;1;Road;Carbon;SuperX Rival CX1;1750; Cyclocross
8;42160;1753;12;86;1;Mountain;Aluminum;Habit 4;2880; Trail
8;42160;1753;13;65;1;Mountain;Aluminum;Scalpel 29 4;3200; Cross Country Race
8;42160;1753;14;89;1;Mountain;Aluminum;Trail 1;1520; Sport
8;42160;1753;15;28;2;Road;Carbon;Synapse Carbon Ultegra 3;3200; Endurance Road
8;42160;1753;16;88;1;Mountain;Aluminum;Habit 6;1950; Trail
8;42177;1780;1;42;1;Road;Carbon;Slice 105;1950; Triathalon
8;42177;1780;2;55;1;Mountain;Carbon;Scalpel-Si Black Inc.;12790; Cross Country Race
8;42177;1780;3;54;1;Mountain;Carbon;Trigger Carbon 4;3200; Over Mountain
8;42177;1780;4;90;4;Mountain;Aluminum;Trail 2;1350; Sport
8;42177;1780;5;41;1;Road;Carbon;Slice Ultegra;2700; Triathalon
8;42177;1780;6;47;1;Mountain;Carbon;Jekyll Carbon 1;7990; Over Mountain
8;42177;1780;7;52;1;Mountain;Carbon;Trigger Carbon 2;5970; Over Mountain
8;42178;1783;1;49;1;Mountain;Carbon;Jekyll Carbon 3;3840; Over Mountain
8;42178;1783;2;90;1;Mountain;Aluminum;Trail 2;1350; Sport
8;42178;1783;3;17;1;Road;Aluminum;CAAD12 105;1680; Elite Road
8;42178;1783;4;85;1;Mountain;Carbon;Habit Carbon 3;3730; Trail
8;42178;1783;5;87;1;Mountain;Aluminum;Habit 5;2340; Trail
